Date,V,MA
2016-03-18,68.5118179321289,86.67359161376953
2016-03-21,68.50252532958984,86.71114349365234
2016-03-22,67.7503890991211,86.15718078613281
2016-03-23,68.63255310058594,86.50459289550781
2016-03-24,68.84609985351562,86.29803466796875
2016-03-28,68.79037475585938,85.6689224243164
2016-03-29,69.99757385253906,87.11490631103516
2016-03-30,71.29762268066406,88.08199310302734
2016-03-31,71.01901245117188,88.72989654541016
2016-04-01,72.04976654052734,90.01624298095703
2016-04-04,72.27262878417969,89.24630737304688
2016-04-05,71.47403717041016,88.58903503417969
2016-04-06,72.62547302246094,89.14411926269531
2016-04-07,72.04047393798828,87.97750854492188
2016-04-08,72.45832061767578,88.2409439086914
2016-04-11,72.2633285522461,87.93987274169922
2016-04-12,72.91337585449219,88.30680847167969
2016-04-13,74.01838684082031,90.08499145507812
2016-04-14,74.59410858154297,90.4801254272461
2016-04-15,74.36196899414062,90.95993041992188
2016-04-18,75.63414001464844,91.89134979248047
2016-04-19,74.98409271240234,91.48681640625
2016-04-20,75.3555679321289,92.10775756835938
2016-04-21,75.02127838134766,91.7690658569336
2016-04-22,73.46125030517578,91.68439483642578
2016-04-25,72.56048583984375,91.24223327636719
2016-04-26,72.92263793945312,91.51502227783203
2016-04-27,73.1362075805664,92.55937957763672
2016-04-28,72.13336181640625,91.43035888671875
2016-04-29,71.72477722167969,91.2516098022461
2016-05-02,72.85762023925781,91.98545837402344
2016-05-03,71.6783218383789,90.74357604980469
2016-05-04,71.56689453125,90.5553970336914
2016-05-05,71.836181640625,90.49893188476562
2016-05-06,72.17048645019531,90.95993041992188
2016-05-09,72.63475799560547,90.9975814819336
2016-05-10,73.5447998046875,91.86312866210938
2016-05-11,71.9075698852539,90.7059326171875
2016-05-12,72.45642852783203,90.17904663085938
2016-05-13,71.47038269042969,89.71806335449219
2016-05-16,72.37271881103516,90.4613037109375
2016-05-17,71.43314361572266,89.94385528564453
2016-05-18,72.02853393554688,89.97207641601562
2016-05-19,71.51688385009766,89.09711456298828
2016-05-20,72.25177001953125,89.82152557373047
2016-05-23,71.8238525390625,89.45462799072266
2016-05-24,73.84249877929688,90.77178955078125
2016-05-25,73.5447998046875,90.74357604980469
2016-05-26,73.48898315429688,90.67769622802734
2016-05-27,74.10293579101562,91.43035888671875
2016-05-31,73.43315887451172,90.22610473632812
2016-06-01,73.6936264038086,90.7059326171875
2016-06-02,74.37272644042969,91.14810943603516
2016-06-03,74.3634262084961,90.34838104248047
2016-06-06,74.9215316772461,90.92230987548828
2016-06-07,74.97738647460938,90.95993041992188
2016-06-08,75.95413208007812,92.19243621826172
2016-06-09,75.59135437011719,91.27983093261719
2016-06-10,74.5866928100586,89.576904296875
2016-06-13,72.93086242675781,88.61727142333984
2016-06-14,73.0889663696289,88.5420150756836
2016-06-15,72.71688079833984,87.81755065917969
2016-06-16,72.88433074951172,88.5137939453125
2016-06-17,71.61921691894531,87.77054595947266
2016-06-20,71.94478607177734,88.7677993774414
2016-06-21,71.93548583984375,89.48282623291016
2016-06-22,71.19127655029297,88.49496459960938
2016-06-23,72.772705078125,90.0473403930664
2016-06-24,69.81454467773438,86.05821228027344
2016-06-27,68.22383880615234,83.8001937866211
2016-06-28,69.91686248779297,85.07029724121094
2016-06-29,71.38665008544922,86.67915344238281
2016-06-30,68.99593353271484,82.84994506835938
2016-07-01,69.2843017578125,83.59320068359375
2016-07-05,69.4610366821289,83.01930236816406
